x,y,metatile,quad,mt_x,mt_y,tile_id,tile_local,pal,raw_tilespng_x,raw_tilespng_y,cur_idx
111,52,36,NE,15,4,0x24b,75,8,95,36,15
112,52,37,NW,0,4,0x24c,76,8,96,36,15
113,52,37,NW,1,4,0x24c,76,8,97,36,15
114,52,37,NW,2,4,0x24c,76,8,98,36,15
115,52,37,NW,3,4,0x24c,76,8,99,36,15
116,52,37,NW,4,4,0x24c,76,8,100,36,15
117,52,37,NW,5,4,0x24c,76,8,101,36,2
136,52,38,NE,8,4,0x24f,79,8,120,36,15
137,52,38,NE,9,4,0x24f,79,8,121,36,15
143,52,38,NE,15,4,0x24f,79,8,127,36,14
16,53,31,NW,0,5,0x240,64,8,0,37,14
21,53,31,NW,5,5,0x240,64,8,5,37,13
43,53,32,NE,11,5,0x243,67,8,27,37,10
44,53,32,NE,12,5,0x243,67,8,28,37,10
45,53,32,NE,13,5,0x243,67,8,29,37,10
56,53,33,NE,8,5,0x245,69,8,40,37,15
57,53,33,NE,9,5,0x245,69,8,41,37,15
104,53,36,NE,8,5,0x24b,75,8,88,37,15
105,53,36,NE,9,5,0x24b,75,8,89,37,15
106,53,36,NE,10,5,0x24b,75,8,90,37,15
107,53,36,NE,11,5,0x24b,75,8,91,37,15
110,53,36,NE,14,5,0x24b,75,8,94,37,15
111,53,36,NE,15,5,0x24b,75,8,95,37,15
113,53,37,NW,1,5,0x24c,76,8,97,37,15
114,53,37,NW,2,5,0x24c,76,8,98,37,15
115,53,37,NW,3,5,0x24c,76,8,99,37,15
116,53,37,NW,4,5,0x24c,76,8,100,37,15
117,53,37,NW,5,5,0x24c,76,8,101,37,2
136,53,38,NE,8,5,0x24f,79,8,120,37,15
143,53,38,NE,15,5,0x24f,79,8,127,37,14
24,54,31,NE,8,6,0x241,65,8,8,38,10
25,54,31,NE,9,6,0x241,65,8,9,38,10
29,54,31,NE,13,6,0x241,65,8,13,38,10
43,54,32,NE,11,6,0x243,67,8,27,38,10
45,54,32,NE,13,6,0x243,67,8,29,38,10
103,54,36,NW,7,6,0x24a,74,8,87,38,3
104,54,36,NE,8,6,0x24b,75,8,88,38,15
105,54,36,NE,9,6,0x24b,75,8,89,38,15
106,54,36,NE,10,6,0x24b,75,8,90,38,15
107,54,36,NE,11,6,0x24b,75,8,91,38,15
108,54,36,NE,12,6,0x24b,75,8,92,38,15
112,54,37,NW,0,6,0x24c,76,8,96,38,15
115,54,37,NW,3,6,0x24c,76,8,99,38,15
116,54,37,NW,4,6,0x24c,76,8,100,38,3
117,54,37,NW,5,6,0x24c,76,8,101,38,3
138,54,38,NE,10,6,0x24f,79,8,122,38,15
139,54,38,NE,11,6,0x24f,79,8,123,38,15
140,54,38,NE,12,6,0x24f,79,8,124,38,13
142,54,38,NE,14,6,0x24f,79,8,126,38,13
24,55,31,NE,8,7,0x241,65,8,8,39,10
25,55,31,NE,9,7,0x241,65,8,9,39,10
28,55,31,NE,12,7,0x241,65,8,12,39,10
29,55,31,NE,13,7,0x241,65,8,13,39,10
41,55,32,NE,9,7,0x243,67,8,25,39,10
42,55,32,NE,10,7,0x243,67,8,26,39,10
103,55,36,NW,7,7,0x24a,74,8,87,39,3
104,55,36,NE,8,7,0x24b,75,8,88,39,15
105,55,36,NE,9,7,0x24b,75,8,89,39,15
106,55,36,NE,10,7,0x24b,75,8,90,39,15
107,55,36,NE,11,7,0x24b,75,8,91,39,15
110,55,36,NE,14,7,0x24b,75,8,94,39,15
111,55,36,NE,15,7,0x24b,75,8,95,39,15
113,55,37,NW,1,7,0x24c,76,8,97,39,15
114,55,37,NW,2,7,0x24c,76,8,98,39,15
115,55,37,NW,3,7,0x24c,76,8,99,39,15
116,55,37,NW,4,7,0x24c,76,8,100,39,3
138,55,38,NE,10,7,0x24f,79,8,122,39,15
139,55,38,NE,11,7,0x24f,79,8,123,39,15
20,56,31,SW,4,8,0x251,81,8,12,40,15
28,56,31,SE,12,8,0x252,82,8,20,40,10
29,56,31,SE,13,8,0x252,82,8,21,40,10
40,56,32,SE,8,8,0x254,84,8,32,40,10
41,56,32,SE,9,8,0x254,84,8,33,40,10
42,56,32,SE,10,8,0x254,84,8,34,40,10
47,56,32,SE,15,8,0x254,84,8,39,40,10
48,56,33,SW,0,8,0x255,85,8,40,40,10
52,56,33,SW,4,8,0x255,85,8,44,40,15
53,56,33,SW,5,8,0x255,85,8,45,40,15
102,56,36,SW,6,8,0x25b,91,8,94,40,15
103,56,36,SW,7,8,0x25b,91,8,95,40,15
104,56,36,SE,8,8,0x25c,92,8,96,40,15
105,56,36,SE,9,8,0x25c,92,8,97,40,15
106,56,36,SE,10,8,0x25c,92,8,98,40,15
110,56,36,SE,14,8,0x25c,92,8,102,40,15
111,56,36,SE,15,8,0x25c,92,8,103,40,15
114,56,37,SW,2,8,0x25d,93,8,106,40,15
115,56,37,SW,3,8,0x25d,93,8,107,40,15
138,56,38,SE,10,8,0x260,96,8,2,48,15
139,56,38,SE,11,8,0x260,96,8,3,48,15
20,57,31,SW,4,9,0x251,81,8,12,41,15
29,57,31,SE,13,9,0x252,82,8,21,41,10
40,57,32,SE,8,9,0x254,84,8,32,41,10
41,57,32,SE,9,9,0x254,84,8,33,41,10
47,57,32,SE,15,9,0x254,84,8,39,41,10
50,57,33,SW,2,9,0x255,85,8,42,41,15
51,57,33,SW,3,9,0x255,85,8,43,41,15
52,57,33,SW,4,9,0x255,85,8,44,41,15
100,57,36,SW,4,9,0x25b,91,8,92,41,3
101,57,36,SW,5,9,0x25b,91,8,93,41,3
102,57,36,SW,6,9,0x25b,91,8,94,41,2
103,57,36,SW,7,9,0x25b,91,8,95,41,15
104,57,36,SE,8,9,0x25c,92,8,96,41,15
105,57,36,SE,9,9,0x25c,92,8,97,41,15
110,57,36,SE,14,9,0x25c,92,8,102,41,15
111,57,36,SE,15,9,0x25c,92,8,103,41,15
112,57,37,SW,0,9,0x25d,93,8,104,41,15
114,57,37,SW,2,9,0x25d,93,8,106,41,15
115,57,37,SW,3,9,0x25d,93,8,107,41,2
138,57,38,SE,10,9,0x260,96,8,2,49,15
139,57,38,SE,11,9,0x260,96,8,3,49,15
40,58,32,SE,8,10,0x254,84,8,32,42,10
41,58,32,SE,9,10,0x254,84,8,33,42,10
46,58,32,SE,14,10,0x254,84,8,38,42,10
47,58,32,SE,15,10,0x254,84,8,39,42,10
50,58,33,SW,2,10,0x255,85,8,42,42,15
51,58,33,SW,3,10,0x255,85,8,43,42,15
100,58,36,SW,4,10,0x25b,91,8,92,42,2
101,58,36,SW,5,10,0x25b,91,8,93,42,15
102,58,36,SW,6,10,0x25b,91,8,94,42,15
103,58,36,SW,7,10,0x25b,91,8,95,42,15
104,58,36,SE,8,10,0x25c,92,8,96,42,15
108,58,36,SE,12,10,0x25c,92,8,100,42,15
109,58,36,SE,13,10,0x25c,92,8,101,42,15
110,58,36,SE,14,10,0x25c,92,8,102,42,15
111,58,36,SE,15,10,0x25c,92,8,103,42,15
113,58,37,SW,1,10,0x25d,93,8,105,42,15
114,58,37,SW,2,10,0x25d,93,8,106,42,15
115,58,37,SW,3,10,0x25d,93,8,107,42,2
138,58,38,SE,10,10,0x260,96,8,2,50,15
139,58,38,SE,11,10,0x260,96,8,3,50,15
140,58,38,SE,12,10,0x260,96,8,4,50,13
20,59,31,SW,4,11,0x251,81,8,12,43,15
40,59,32,SE,8,11,0x254,84,8,32,43,10
41,59,32,SE,9,11,0x254,84,8,33,43,10
46,59,32,SE,14,11,0x254,84,8,38,43,10
47,59,32,SE,15,11,0x254,84,8,39,43,10
50,59,33,SW,2,11,0x255,85,8,42,43,15
51,59,33,SW,3,11,0x255,85,8,43,43,15
97,59,36,SW,1,11,0x25b,91,8,89,43,3
98,59,36,SW,2,11,0x25b,91,8,90,43,3
99,59,36,SW,3,11,0x25b,91,8,91,43,3
100,59,36,SW,4,11,0x25b,91,8,92,43,15
101,59,36,SW,5,11,0x25b,91,8,93,43,15
102,59,36,SW,6,11,0x25b,91,8,94,43,15
108,59,36,SE,12,11,0x25c,92,8,100,43,15
109,59,36,SE,13,11,0x25c,92,8,101,43,15
110,59,36,SE,14,11,0x25c,92,8,102,43,15
111,59,36,SE,15,11,0x25c,92,8,103,43,15
112,59,37,SW,0,11,0x25d,93,8,104,43,15
113,59,37,SW,1,11,0x25d,93,8,105,43,15
114,59,37,SW,2,11,0x25d,93,8,106,43,2
115,59,37,SW,3,11,0x25d,93,8,107,43,2
138,59,38,SE,10,11,0x260,96,8,2,51,15
139,59,38,SE,11,11,0x260,96,8,3,51,15
16,60,31,SW,0,12,0x251,81,8,8,44,13
17,60,31,SW,1,12,0x251,81,8,9,44,13
20,60,31,SW,4,12,0x251,81,8,12,44,15
40,60,32,SE,8,12,0x254,84,8,32,44,10
41,60,32,SE,9,12,0x254,84,8,33,44,10
45,60,32,SE,13,12,0x254,84,8,37,44,10
46,60,32,SE,14,12,0x254,84,8,38,44,10
49,60,33,SW,1,12,0x255,85,8,41,44,15
94,60,35,SE,14,12,0x25a,90,8,86,44,2
96,60,36,SW,0,12,0x25b,91,8,88,44,2
97,60,36,SW,1,12,0x25b,91,8,89,44,2
98,60,36,SW,2,12,0x25b,91,8,90,44,15
99,60,36,SW,3,12,0x25b,91,8,91,44,15
100,60,36,SW,4,12,0x25b,91,8,92,44,15
101,60,36,SW,5,12,0x25b,91,8,93,44,15
102,60,36,SW,6,12,0x25b,91,8,94,44,15
103,60,36,SW,7,12,0x25b,91,8,95,44,15
104,60,36,SE,8,12,0x25c,92,8,96,44,15
106,60,36,SE,10,12,0x25c,92,8,98,44,15
107,60,36,SE,11,12,0x25c,92,8,99,44,15
108,60,36,SE,12,12,0x25c,92,8,100,44,15
109,60,36,SE,13,12,0x25c,92,8,101,44,15
112,60,37,SW,0,12,0x25d,93,8,104,44,15
113,60,37,SW,1,12,0x25d,93,8,105,44,15
114,60,37,SW,2,12,0x25d,93,8,106,44,3
139,60,38,SE,11,12,0x260,96,8,3,52,15
142,60,38,SE,14,12,0x260,96,8,6,52,13
16,61,31,SW,0,13,0x251,81,8,8,45,13
17,61,31,SW,1,13,0x251,81,8,9,45,13
20,61,31,SW,4,13,0x251,81,8,12,45,15
22,61,31,SW,6,13,0x251,81,8,14,45,13
41,61,32,SE,9,13,0x254,84,8,33,45,10
45,61,32,SE,13,13,0x254,84,8,37,45,10
66,61,34,SW,2,13,0x257,87,8,58,45,3
94,61,35,SE,14,13,0x25a,90,8,86,45,2
96,61,36,SW,0,13,0x25b,91,8,88,45,15
97,61,36,SW,1,13,0x25b,91,8,89,45,15
98,61,36,SW,2,13,0x25b,91,8,90,45,15
99,61,36,SW,3,13,0x25b,91,8,91,45,15
102,61,36,SW,6,13,0x25b,91,8,94,45,15
103,61,36,SW,7,13,0x25b,91,8,95,45,15
104,61,36,SE,8,13,0x25c,92,8,96,45,15
105,61,36,SE,9,13,0x25c,92,8,97,45,15
106,61,36,SE,10,13,0x25c,92,8,98,45,15
107,61,36,SE,11,13,0x25c,92,8,99,45,15
108,61,36,SE,12,13,0x25c,92,8,100,45,15
109,61,36,SE,13,13,0x25c,92,8,101,45,15
112,61,37,SW,0,13,0x25d,93,8,104,45,15
113,61,37,SW,1,13,0x25d,93,8,105,45,15
138,61,38,SE,10,13,0x260,96,8,2,53,15
12,62,30,SE,12,14,0x250,80,8,4,46,13
13,62,30,SE,13,14,0x250,80,8,5,46,13
14,62,30,SE,14,14,0x250,80,8,6,46,12
17,62,31,SW,1,14,0x251,81,8,9,46,13
18,62,31,SW,2,14,0x251,81,8,10,46,15
19,62,31,SW,3,14,0x251,81,8,11,46,15
20,62,31,SW,4,14,0x251,81,8,12,46,15
31,62,31,SE,15,14,0x252,82,8,23,46,10
32,62,32,SW,0,14,0x253,83,8,24,46,10
45,62,32,SE,13,14,0x254,84,8,37,46,10
48,62,33,SW,0,14,0x255,85,8,40,46,15
49,62,33,SW,1,14,0x255,85,8,41,46,15
64,62,34,SW,0,14,0x257,87,8,56,46,2
68,62,34,SW,4,14,0x257,87,8,60,46,2
69,62,34,SW,5,14,0x257,87,8,61,46,2
71,62,34,SW,7,14,0x257,87,8,63,46,2
96,62,36,SW,0,14,0x25b,91,8,88,46,15
100,62,36,SW,4,14,0x25b,91,8,92,46,15
101,62,36,SW,5,14,0x25b,91,8,93,46,15
104,62,36,SE,8,14,0x25c,92,8,96,46,15
105,62,36,SE,9,14,0x25c,92,8,97,46,15
106,62,36,SE,10,14,0x25c,92,8,98,46,15
107,62,36,SE,11,14,0x25c,92,8,99,46,15
108,62,36,SE,12,14,0x25c,92,8,100,46,15
109,62,36,SE,13,14,0x25c,92,8,101,46,15
111,62,36,SE,15,14,0x25c,92,8,103,46,15
113,62,37,SW,1,14,0x25d,93,8,105,46,15
139,62,38,SE,11,14,0x260,96,8,3,54,15
140,62,38,SE,12,14,0x260,96,8,4,54,15
141,62,38,SE,13,14,0x260,96,8,5,54,15
142,62,38,SE,14,14,0x260,96,8,6,54,13
145,62,39,SW,1,14,0x261,97,8,9,54,12
146,62,39,SW,2,14,0x261,97,8,10,54,13
147,62,39,SW,3,14,0x261,97,8,11,54,14
16,63,31,SW,0,15,0x251,81,8,8,47,13
18,63,31,SW,2,15,0x251,81,8,10,47,15
19,63,31,SW,3,15,0x251,81,8,11,47,15
20,63,31,SW,4,15,0x251,81,8,12,47,15
31,63,31,SE,15,15,0x252,82,8,23,47,10
32,63,32,SW,0,15,0x253,83,8,24,47,10
33,63,32,SW,1,15,0x253,83,8,25,47,10
43,63,32,SE,11,15,0x254,84,8,35,47,10
44,63,32,SE,12,15,0x254,84,8,36,47,10
45,63,32,SE,13,15,0x254,84,8,37,47,10
48,63,33,SW,0,15,0x255,85,8,40,47,15
49,63,33,SW,1,15,0x255,85,8,41,47,15
63,63,33,SE,15,15,0x256,86,8,55,47,3
94,63,35,SE,14,15,0x25a,90,8,86,47,2
96,63,36,SW,0,15,0x25b,91,8,88,47,15
97,63,36,SW,1,15,0x25b,91,8,89,47,15
98,63,36,SW,2,15,0x25b,91,8,90,47,15
99,63,36,SW,3,15,0x25b,91,8,91,47,15
100,63,36,SW,4,15,0x25b,91,8,92,47,15
101,63,36,SW,5,15,0x25b,91,8,93,47,15
104,63,36,SE,8,15,0x25c,92,8,96,47,15
105,63,36,SE,9,15,0x25c,92,8,97,47,15
106,63,36,SE,10,15,0x25c,92,8,98,47,15
107,63,36,SE,11,15,0x25c,92,8,99,47,15
108,63,36,SE,12,15,0x25c,92,8,100,47,15
109,63,36,SE,13,15,0x25c,92,8,101,47,15
110,63,36,SE,14,15,0x25c,92,8,102,47,15
111,63,36,SE,15,15,0x25c,92,8,103,47,15
112,63,37,SW,0,15,0x25d,93,8,104,47,15
113,63,37,SW,1,15,0x25d,93,8,105,47,2
138,63,38,SE,10,15,0x260,96,8,2,55,15
141,63,38,SE,13,15,0x260,96,8,5,55,15
143,63,38,SE,15,15,0x260,96,8,7,55,13
10,64,40,NE,10,0,0x263,99,8,26,48,14
12,64,40,NE,12,0,0x263,99,8,28,48,5
15,64,40,NE,15,0,0x263,99,8,31,48,5
16,64,41,NW,0,0,0x264,100,8,32,48,13
18,64,41,NW,2,0,0x264,100,8,34,48,15
19,64,41,NW,3,0,0x264,100,8,35,48,15
20,64,41,NW,4,0,0x264,100,8,36,48,15
22,64,41,NW,6,0,0x264,100,8,38,48,13
31,64,41,NE,15,0,0x265,101,8,47,48,10
32,64,42,NW,0,0,0x266,102,8,48,48,10
33,64,42,NW,1,0,0x266,102,8,49,48,10
42,64,42,NE,10,0,0x267,103,8,58,48,10
43,64,42,NE,11,0,0x267,103,8,59,48,10
62,64,43,NE,14,0,0x269,105,8,78,48,2
67,64,44,NW,3,0,0x26a,106,8,83,48,15
68,64,44,NW,4,0,0x26a,106,8,84,48,15
69,64,44,NW,5,0,0x26a,106,8,85,48,15
71,64,44,NW,7,0,0x26a,106,8,87,48,15
76,64,44,NE,12,0,0x26b,107,8,92,48,2
77,64,44,NE,13,0,0x26b,107,8,93,48,2
78,64,44,NE,14,0,0x26b,107,8,94,48,15
79,64,44,NE,15,0,0x26b,107,8,95,48,15
80,64,45,NW,0,0,0x26c,108,8,96,48,15
81,64,45,NW,1,0,0x26c,108,8,97,48,15
82,64,45,NW,2,0,0x26c,108,8,98,48,15
83,64,45,NW,3,0,0x26c,108,8,99,48,15
84,64,45,NW,4,0,0x26c,108,8,100,48,15
85,64,45,NW,5,0,0x26c,108,8,101,48,2
86,64,45,NW,6,0,0x26c,108,8,102,48,2
87,64,45,NW,7,0,0x26c,108,8,103,48,15
88,64,45,NE,8,0,0x26d,109,8,104,48,15
89,64,45,NE,9,0,0x26d,109,8,105,48,15
90,64,45,NE,10,0,0x26d,109,8,106,48,15
91,64,45,NE,11,0,0x26d,109,8,107,48,2
92,64,45,NE,12,0,0x26d,109,8,108,48,2
93,64,45,NE,13,0,0x26d,109,8,109,48,2
94,64,45,NE,14,0,0x26d,109,8,110,48,8
95,64,45,NE,15,0,0x26d,109,8,111,48,8
96,64,46,NW,0,0,0x26e,110,8,112,48,15
97,64,46,NW,1,0,0x26e,110,8,113,48,15
98,64,46,NW,2,0,0x26e,110,8,114,48,15
99,64,46,NW,3,0,0x26e,110,8,115,48,15
100,64,46,NW,4,0,0x26e,110,8,116,48,15
101,64,46,NW,5,0,0x26e,110,8,117,48,15
103,64,46,NW,7,0,0x26e,110,8,119,48,15
104,64,46,NE,8,0,0x26f,111,8,120,48,15
106,64,46,NE,10,0,0x26f,111,8,122,48,15
107,64,46,NE,11,0,0x26f,111,8,123,48,15
108,64,46,NE,12,0,0x26f,111,8,124,48,15
109,64,46,NE,13,0,0x26f,111,8,125,48,15
110,64,46,NE,14,0,0x26f,111,8,126,48,15
111,64,46,NE,15,0,0x26f,111,8,127,48,15
112,64,47,NW,0,0,0x270,112,8,0,56,3
141,64,48,NE,13,0,0x273,115,8,29,56,15
143,64,48,NE,15,0,0x273,115,8,31,56,13
144,64,49,NW,0,0,0x274,116,8,32,56,3
147,64,49,NW,3,0,0x274,116,8,35,56,5
149,64,49,NW,5,0,0x274,116,8,37,56,14
12,65,40,NE,12,1,0x263,99,8,28,49,5
15,65,40,NE,15,1,0x263,99,8,31,49,5
16,65,41,NW,0,1,0x264,100,8,32,49,13
18,65,41,NW,2,1,0x264,100,8,34,49,15
20,65,41,NW,4,1,0x264,100,8,36,49,15
22,65,41,NW,6,1,0x264,100,8,38,49,13
42,65,42,NE,10,1,0x267,103,8,58,49,10
43,65,42,NE,11,1,0x267,103,8,59,49,10
67,65,44,NW,3,1,0x26a,106,8,83,49,15
68,65,44,NW,4,1,0x26a,106,8,84,49,15
71,65,44,NW,7,1,0x26a,106,8,87,49,15
75,65,44,NE,11,1,0x26b,107,8,91,49,8
76,65,44,NE,12,1,0x26b,107,8,92,49,15
77,65,44,NE,13,1,0x26b,107,8,93,49,15
79,65,44,NE,15,1,0x26b,107,8,95,49,15
80,65,45,NW,0,1,0x26c,108,8,96,49,15
81,65,45,NW,1,1,0x26c,108,8,97,49,15
82,65,45,NW,2,1,0x26c,108,8,98,49,15
83,65,45,NW,3,1,0x26c,108,8,99,49,15
84,65,45,NW,4,1,0x26c,108,8,100,49,15
85,65,45,NW,5,1,0x26c,108,8,101,49,15
86,65,45,NW,6,1,0x26c,108,8,102,49,15
87,65,45,NW,7,1,0x26c,108,8,103,49,15
88,65,45,NE,8,1,0x26d,109,8,104,49,15
89,65,45,NE,9,1,0x26d,109,8,105,49,15
90,65,45,NE,10,1,0x26d,109,8,106,49,15
91,65,45,NE,11,1,0x26d,109,8,107,49,15
92,65,45,NE,12,1,0x26d,109,8,108,49,15
93,65,45,NE,13,1,0x26d,109,8,109,49,2
95,65,45,NE,15,1,0x26d,109,8,111,49,8
96,65,46,NW,0,1,0x26e,110,8,112,49,2
97,65,46,NW,1,1,0x26e,110,8,113,49,2
98,65,46,NW,2,1,0x26e,110,8,114,49,15
99,65,46,NW,3,1,0x26e,110,8,115,49,15
100,65,46,NW,4,1,0x26e,110,8,116,49,15
101,65,46,NW,5,1,0x26e,110,8,117,49,15
102,65,46,NW,6,1,0x26e,110,8,118,49,15
103,65,46,NW,7,1,0x26e,110,8,119,49,15
106,65,46,NE,10,1,0x26f,111,8,122,49,15
107,65,46,NE,11,1,0x26f,111,8,123,49,15
108,65,46,NE,12,1,0x26f,111,8,124,49,15
109,65,46,NE,13,1,0x26f,111,8,125,49,15
110,65,46,NE,14,1,0x26f,111,8,126,49,2
111,65,46,NE,15,1,0x26f,111,8,127,49,2
138,65,48,NE,10,1,0x273,115,8,26,57,15
139,65,48,NE,11,1,0x273,115,8,27,57,15
141,65,48,NE,13,1,0x273,115,8,29,57,15
143,65,48,NE,15,1,0x273,115,8,31,57,13
144,65,49,NW,0,1,0x274,116,8,32,57,5
8,66,40,NE,8,2,0x263,99,8,24,50,14
10,66,40,NE,10,2,0x263,99,8,26,50,5
15,66,40,NE,15,2,0x263,99,8,31,50,5
16,66,41,NW,0,2,0x264,100,8,32,50,13
18,66,41,NW,2,2,0x264,100,8,34,50,15
20,66,41,NW,4,2,0x264,100,8,36,50,15
22,66,41,NW,6,2,0x264,100,8,38,50,13
42,66,42,NE,10,2,0x267,103,8,58,50,10
43,66,42,NE,11,2,0x267,103,8,59,50,10
64,66,44,NW,0,2,0x26a,106,8,80,50,15
65,66,44,NW,1,2,0x26a,106,8,81,50,15
66,66,44,NW,2,2,0x26a,106,8,82,50,15
67,66,44,NW,3,2,0x26a,106,8,83,50,15
68,66,44,NW,4,2,0x26a,106,8,84,50,15
69,66,44,NW,5,2,0x26a,106,8,85,50,15
70,66,44,NW,6,2,0x26a,106,8,86,50,15
71,66,44,NW,7,2,0x26a,106,8,87,50,2
74,66,44,NE,10,2,0x26b,107,8,90,50,2
75,66,44,NE,11,2,0x26b,107,8,91,50,15
78,66,44,NE,14,2,0x26b,107,8,94,50,15
79,66,44,NE,15,2,0x26b,107,8,95,50,15
80,66,45,NW,0,2,0x26c,108,8,96,50,15
81,66,45,NW,1,2,0x26c,108,8,97,50,15
82,66,45,NW,2,2,0x26c,108,8,98,50,15
83,66,45,NW,3,2,0x26c,108,8,99,50,15
84,66,45,NW,4,2,0x26c,108,8,100,50,15
85,66,45,NW,5,2,0x26c,108,8,101,50,15
86,66,45,NW,6,2,0x26c,108,8,102,50,15
89,66,45,NE,9,2,0x26d,109,8,105,50,15
90,66,45,NE,10,2,0x26d,109,8,106,50,15
91,66,45,NE,11,2,0x26d,109,8,107,50,15
92,66,45,NE,12,2,0x26d,109,8,108,50,15
93,66,45,NE,13,2,0x26d,109,8,109,50,15
94,66,45,NE,14,2,0x26d,109,8,110,50,2
95,66,45,NE,15,2,0x26d,109,8,111,50,2
98,66,46,NW,2,2,0x26e,110,8,114,50,2
99,66,46,NW,3,2,0x26e,110,8,115,50,15
105,66,46,NE,9,2,0x26f,111,8,121,50,15
107,66,46,NE,11,2,0x26f,111,8,123,50,15
108,66,46,NE,12,2,0x26f,111,8,124,50,15
109,66,46,NE,13,2,0x26f,111,8,125,50,15
110,66,46,NE,14,2,0x26f,111,8,126,50,3
138,66,48,NE,10,2,0x273,115,8,26,58,15
139,66,48,NE,11,2,0x273,115,8,27,58,15
141,66,48,NE,13,2,0x273,115,8,29,58,15
143,66,48,NE,15,2,0x273,115,8,31,58,13
144,66,49,NW,0,2,0x274,116,8,32,58,5
148,66,49,NW,4,2,0x274,116,8,36,58,5
149,66,49,NW,5,2,0x274,116,8,37,58,5
151,66,49,NW,7,2,0x274,116,8,39,58,14
15,67,40,NE,15,3,0x263,99,8,31,51,5
16,67,41,NW,0,3,0x264,100,8,32,51,13
18,67,41,NW,2,3,0x264,100,8,34,51,15
19,67,41,NW,3,3,0x264,100,8,35,51,15
20,67,41,NW,4,3,0x264,100,8,36,51,15
38,67,42,NW,6,3,0x266,102,8,54,51,10
39,67,42,NW,7,3,0x266,102,8,55,51,10
41,67,42,NE,9,3,0x267,103,8,57,51,10
42,67,42,NE,10,3,0x267,103,8,58,51,10
43,67,42,NE,11,3,0x267,103,8,59,51,10
62,67,43,NE,14,3,0x269,105,8,78,51,2
64,67,44,NW,0,3,0x26a,106,8,80,51,15
66,67,44,NW,2,3,0x26a,106,8,82,51,15
67,67,44,NW,3,3,0x26a,106,8,83,51,15
68,67,44,NW,4,3,0x26a,106,8,84,51,15
69,67,44,NW,5,3,0x26a,106,8,85,51,15
70,67,44,NW,6,3,0x26a,106,8,86,51,15
71,67,44,NW,7,3,0x26a,106,8,87,51,2
74,67,44,NE,10,3,0x26b,107,8,90,51,2
75,67,44,NE,11,3,0x26b,107,8,91,51,15
78,67,44,NE,14,3,0x26b,107,8,94,51,15
79,67,44,NE,15,3,0x26b,107,8,95,51,15
80,67,45,NW,0,3,0x26c,108,8,96,51,15
81,67,45,NW,1,3,0x26c,108,8,97,51,15
82,67,45,NW,2,3,0x26c,108,8,98,51,15
83,67,45,NW,3,3,0x26c,108,8,99,51,15
84,67,45,NW,4,3,0x26c,108,8,100,51,15
85,67,45,NW,5,3,0x26c,108,8,101,51,15
91,67,45,NE,11,3,0x26d,109,8,107,51,15
92,67,45,NE,12,3,0x26d,109,8,108,51,15
93,67,45,NE,13,3,0x26d,109,8,109,51,15
94,67,45,NE,14,3,0x26d,109,8,110,51,15
95,67,45,NE,15,3,0x26d,109,8,111,51,2
98,67,46,NW,2,3,0x26e,110,8,114,51,2
99,67,46,NW,3,3,0x26e,110,8,115,51,15
102,67,46,NW,6,3,0x26e,110,8,118,51,15
103,67,46,NW,7,3,0x26e,110,8,119,51,15
105,67,46,NE,9,3,0x26f,111,8,121,51,15
107,67,46,NE,11,3,0x26f,111,8,123,51,15
108,67,46,NE,12,3,0x26f,111,8,124,51,15
109,67,46,NE,13,3,0x26f,111,8,125,51,2
139,67,48,NE,11,3,0x273,115,8,27,59,15
140,67,48,NE,12,3,0x273,115,8,28,59,15
141,67,48,NE,13,3,0x273,115,8,29,59,15
143,67,48,NE,15,3,0x273,115,8,31,59,13
144,67,49,NW,0,3,0x274,116,8,32,59,5
6,68,40,NW,6,4,0x262,98,8,22,52,14
7,68,40,NW,7,4,0x262,98,8,23,52,13
8,68,40,NE,8,4,0x263,99,8,24,52,3
16,68,41,NW,0,4,0x264,100,8,32,52,13
18,68,41,NW,2,4,0x264,100,8,34,52,15
19,68,41,NW,3,4,0x264,100,8,35,52,15
20,68,41,NW,4,4,0x264,100,8,36,52,15
32,68,42,NW,0,4,0x266,102,8,48,52,10
39,68,42,NW,7,4,0x266,102,8,55,52,10
41,68,42,NE,9,4,0x267,103,8,57,52,10
42,68,42,NE,10,4,0x267,103,8,58,52,10
64,68,44,NW,0,4,0x26a,106,8,80,52,15
65,68,44,NW,1,4,0x26a,106,8,81,52,15
66,68,44,NW,2,4,0x26a,106,8,82,52,15
67,68,44,NW,3,4,0x26a,106,8,83,52,15
68,68,44,NW,4,4,0x26a,106,8,84,52,15
69,68,44,NW,5,4,0x26a,106,8,85,52,15
70,68,44,NW,6,4,0x26a,106,8,86,52,15
71,68,44,NW,7,4,0x26a,106,8,87,52,2
74,68,44,NE,10,4,0x26b,107,8,90,52,2
75,68,44,NE,11,4,0x26b,107,8,91,52,15
80,68,45,NW,0,4,0x26c,108,8,96,52,15
81,68,45,NW,1,4,0x26c,108,8,97,52,15
82,68,45,NW,2,4,0x26c,108,8,98,52,15
83,68,45,NW,3,4,0x26c,108,8,99,52,15
84,68,45,NW,4,4,0x26c,108,8,100,52,15
85,68,45,NW,5,4,0x26c,108,8,101,52,15
86,68,45,NW,6,4,0x26c,108,8,102,52,15
88,68,45,NE,8,4,0x26d,109,8,104,52,15
92,68,45,NE,12,4,0x26d,109,8,108,52,15
